,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
80,2024-01-22 08:15:00,1.4385,0.0,329.02115048,2.0422666806249707,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
81,2024-01-22 08:30:00,2.8352,0.0,328.1064437,4.013998712955197,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
82,2024-01-22 08:45:00,0.9103,0.0,328.26756262,1.2894107372296078,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
83,2024-01-22 09:00:00,0.9583,0.0,329.6870407,1.3632708028121376,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
84,2024-01-22 09:15:00,0.9754,0.0,329.50960594,1.3868503489046218,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
85,2024-01-22 09:30:00,0.9664,0.0,328.54595164,1.3700354681427769,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
86,2024-01-22 09:45:00,0.9678,0.0,329.55345475999997,1.3762275757362197,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
87,2024-01-22 10:00:00,0.9533,0.0,329.7737186,1.356514385136759,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
88,2024-01-22 10:15:00,0.9471,0.0,329.3199343,1.345837501911252,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
89,2024-01-22 10:30:00,0.973,0.0,329.21898003999996,1.3822177777015718,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
90,2024-01-22 10:45:00,0.9626,0.0,330.01743646000006,1.3707602840907187,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
91,2024-01-22 11:00:00,0.9676,0.0,330.22648316000004,1.3787531834313402,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
92,2024-01-22 11:15:00,18.1272,44.8885,318.4597033,24.909441007461297,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,79.26489218991921,67.56762708333333,1380,14.1892016875,14.806123499999998
93,2024-01-22 11:30:00,33.1589,85.2753,311.12879244,91.7848765945423,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,84.25854011509135,67.56762708333333,1380,14.1892016875,14.806123499999998
94,2024-01-22 11:45:00,31.2814,78.6275,311.20629268,86.2111760171093,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,82.33242519738546,67.56762708333333,1380,14.1892016875,14.806123499999998
95,2024-01-22 12:00:00,29.2023,73.2301,312.50850066000004,75.49860520578255,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,81.79781942125562,67.56762708333333,1380,14.1892016875,14.806123499999998
