t,I,P,TMod,Eta
2024-01-04 10:20:01,294.2,98.0,22.8,0.35947803906108916
2024-01-04 10:30:00,475.2,141.0,22.4,0.3202076013523825
2024-01-04 10:40:00,477.8,285.0,25.6,0.6437061690305727
2024-01-04 10:50:00,543.9,331.0,24.4,0.6567466884927202
2024-01-04 11:00:00,514.6,442.0,23.3,0.9269182737248549
2024-01-04 11:10:00,536.6,461.0,26.4,0.9271269676288932
2024-01-04 11:20:00,591.8,495.0,25.6,0.90264960153436
2024-01-04 11:30:00,593.6,533.0,26.4,0.968996645097274
2024-01-04 11:40:00,482.2,480.0,26.8,1.0742441269193654
2024-01-04 11:50:00,478.5,548.0,26.5,1.2359120683746252
2024-01-04 12:00:00,699.3,533.0,28.4,0.8225316867292177
2024-01-04 12:10:00,687.5,262.0,28.9,0.41126101732162335
2024-01-04 12:20:00,699.0,557.0,31.2,0.8599376744345748
2024-01-04 12:30:00,668.5,562.0,31.1,0.9072434901405233
2024-01-04 12:40:00,,560.0,,
2024-01-04 12:50:00,715.8,544.0,31.3,0.8201554257249518
2024-01-04 13:00:01,733.5,564.0,35.1,0.8297895141794256
2024-01-04 13:10:00,732.5,560.0,32.1,0.8250292664399603
2024-01-04 13:20:00,732.6,550.0,32.0,0.8101859953711805
2024-01-04 13:30:00,729.9,555.0,30.7,0.8205755568407987
2024-01-04 13:40:00,726.4,561.0,30.1,0.8334431517250901
2024-01-04 13:50:00,721.1,549.0,30.1,0.8216101684413984
2024-01-04 14:00:00,714.6,544.0,30.6,0.8215326808479155
2024-01-04 14:10:00,696.3,537.0,29.9,0.8322749957102966
2024-01-04 14:20:00,689.8,520.0,29.4,0.813521640814576
2024-01-04 14:30:00,660.7,504.0,30.5,0.8232186225223912
2024-01-04 14:40:00,660.7,490.0,30.5,0.8003514385634359
2024-01-04 14:50:00,,473.0,,
2024-01-04 15:00:00,596.8,445.0,29.6,0.8046743413141983
2024-01-04 15:10:00,561.6,406.0,28.6,0.7801675655426842
2024-01-04 15:20:00,561.6,337.0,28.6,0.6475775113002084
2024-01-04 15:30:00,518.3,208.0,28.8,0.4330829464278561
2024-01-04 15:40:00,486.7,98.0,29.4,0.21729697779283424
2024-01-04 15:50:00,456.5,55.0,28.7,0.1300202103414955
2024-01-04 16:00:00,427.1,45.0,27.3,0.11370299359060773
2024-01-04 16:10:00,388.7,40.0,27.8,0.11105405153943015
2024-01-04 16:20:00,345.6,37.0,24.3,0.11553589871491106
2024-01-04 16:30:00,,32.0,,
2024-01-04 16:40:00,267.2,28.0,23.1,0.11308644043174983
2024-01-04 16:50:01,234.4,26.0,24.3,0.11970290696115496
2024-01-04 17:00:00,185.4,21.0,21.8,0.12223582881619559
2024-01-04 17:10:00,128.6,13.0,21.2,0.10909160727719568
2024-01-04 17:20:00,89.6,9.0,19.4,0.10839854589854592
2024-01-04 17:30:00,43.4,1.0,17.1,0.02486561626346573
2024-01-04 17:40:00,11.0,0.0,14.7,0.0
2024-01-04 17:50:00,3.9,0.0,14.2,0.0
2024-01-04 18:00:00,1.4,0.0,13.6,0.0
2024-01-04 18:10:00,0.2,0.0,13.7,0.0
2024-01-04 18:20:01,0.0,0.0,13.7,
2024-01-04 18:30:00,0.0,0.0,13.3,
2024-01-04 18:40:00,0.0,0.0,13.4,
2024-01-04 18:50:00,0.0,0.0,13.5,
2024-01-04 19:00:00,0.0,0.0,13.5,
2024-01-04 19:10:01,0.0,0.0,12.9,
2024-01-04 19:20:00,0.0,0.0,12.5,
2024-01-04 19:30:00,0.0,0.0,12.3,
2024-01-04 19:40:00,0.0,0.0,12.1,
2024-01-04 19:50:00,0.0,0.0,11.6,
2024-01-04 20:00:01,0.0,0.0,11.4,
2024-01-04 20:10:00,0.0,0.0,11.3,
2024-01-04 20:20:00,0.0,0.0,11.5,
2024-01-04 20:30:00,0.0,0.0,11.6,
2024-01-04 20:40:00,0.0,0.0,11.3,
2024-01-04 20:50:00,0.0,0.0,11.2,
2024-01-04 21:00:00,0.0,0.0,11.7,
2024-01-04 21:10:00,0.0,0.0,11.7,
2024-01-04 21:20:00,0.0,0.0,11.6,
2024-01-04 21:30:00,0.0,0.0,11.4,
2024-01-04 21:40:00,0.0,0.0,10.9,
2024-01-04 21:50:00,0.0,0.0,10.4,
2024-01-04 22:00:00,0.0,0.0,10.3,
2024-01-04 22:10:00,0.0,0.0,9.8,
2024-01-04 22:20:00,0.0,0.0,8.9,
2024-01-04 22:30:00,0.0,0.0,8.2,
2024-01-04 22:40:00,0.0,0.0,7.6,
2024-01-04 22:50:00,0.0,0.0,7.9,
2024-01-04 23:00:00,0.0,0.0,7.5,
2024-01-04 23:10:00,0.0,0.0,7.3,
2024-01-04 23:20:00,0.0,0.0,6.8,
2024-01-04 23:30:00,0.0,0.0,6.6,
2024-01-04 23:40:00,0.0,0.0,6.7,
2024-01-04 23:50:00,0.0,0.0,7.1,
2024-01-05 00:00:00,0.0,0.0,7.4,
2024-01-05 00:10:00,0.0,0.0,6.9,
2024-01-05 00:20:00,0.0,0.0,6.4,
2024-01-05 00:30:00,0.0,0.0,6.4,
2024-01-05 00:40:00,0.0,0.0,6.5,
2024-01-05 00:50:00,0.0,0.0,6.8,
2024-01-05 01:00:00,0.0,0.0,7.2,
2024-01-05 01:10:00,0.0,0.0,7.4,
2024-01-05 01:20:00,0.0,0.0,7.3,
2024-01-05 01:30:00,0.0,0.0,7.1,
2024-01-05 01:40:00,0.0,0.0,7.0,
2024-01-05 01:50:00,0.0,0.0,6.9,
2024-01-05 02:00:00,0.0,0.0,6.5,
2024-01-05 02:10:00,0.0,0.0,6.6,
2024-01-05 02:20:00,0.0,0.0,7.2,
2024-01-05 02:30:00,0.0,0.0,7.3,
2024-01-05 02:40:00,0.0,0.0,7.3,
2024-01-05 02:50:01,0.0,0.0,8.1,
2024-01-05 03:00:00,0.0,0.0,8.3,
2024-01-05 03:10:00,0.0,0.0,7.7,
2024-01-05 03:20:00,0.0,0.0,7.4,
2024-01-05 03:30:00,0.0,0.0,7.7,
2024-01-05 03:40:00,0.0,0.0,7.6,
2024-01-05 03:50:00,0.0,0.0,7.8,
2024-01-05 04:00:00,0.0,0.0,7.6,
2024-01-05 04:10:00,0.0,0.0,7.0,
2024-01-05 04:20:00,0.0,0.0,6.9,
2024-01-05 04:30:00,0.0,0.0,6.7,
2024-01-05 04:40:00,0.0,0.0,6.6,
2024-01-05 04:50:00,0.0,0.0,6.9,
2024-01-05 05:00:00,0.0,0.0,6.9,
2024-01-05 05:10:00,0.0,0.0,6.7,
2024-01-05 05:20:00,0.0,0.0,6.5,
2024-01-05 05:30:00,0.0,0.0,6.2,
2024-01-05 05:40:00,0.0,0.0,5.8,
2024-01-05 05:50:00,0.0,0.0,5.5,
2024-01-05 06:00:00,0.0,0.0,5.7,
2024-01-05 06:10:00,0.0,0.0,6.0,
2024-01-05 06:20:00,0.0,0.0,6.4,
2024-01-05 06:30:00,0.0,0.0,6.6,
2024-01-05 06:40:00,0.0,0.0,6.6,
2024-01-05 06:50:00,0.0,0.0,6.4,
2024-01-05 07:00:00,0.0,0.0,6.4,
2024-01-05 07:10:00,0.0,0.0,6.2,
2024-01-05 07:20:00,0.0,0.0,5.9,
2024-01-05 07:30:01,0.0,0.0,5.8,
2024-01-05 07:40:00,0.0,0.0,5.9,
2024-01-05 07:50:00,0.0,0.0,6.1,
2024-01-05 08:00:00,0.0,0.0,6.3,
2024-01-05 08:10:00,0.4,0.0,6.7,0.0
2024-01-05 08:20:00,4.2,0.0,7.3,0.0
2024-01-05 08:30:00,8.0,0.0,7.8,0.0
2024-01-05 08:40:00,15.7,0.0,8.1,0.0
2024-01-05 08:50:00,18.3,12.0,8.2,0.7076509808750245
2024-01-05 09:00:00,29.0,24.0,8.5,0.8931043413802034
2024-01-05 09:10:00,37.1,43.0,7.5,1.2507874143094269
2024-01-05 09:20:00,,52.0,,
2024-01-05 09:30:00,95.6,62.0,9.0,0.69987866361646
2024-01-05 09:40:00,103.9,71.0,10.8,0.7374486039869421
2024-01-05 09:50:00,111.4,77.0,11.8,0.7459238458640014
2024-01-05 10:00:00,130.6,90.0,13.8,0.7436837452151388
2024-01-05 10:10:01,139.1,105.0,13.5,0.8146126046916846
2024-01-05 10:20:00,156.0,127.0,12.9,0.8785532289805794
2024-01-05 10:30:00,191.9,149.0,13.9,0.8379155504394344
2024-01-05 10:40:00,,244.0,,
2024-01-05 10:50:00,,153.0,,
2024-01-05 11:00:00,,169.0,,
2024-01-05 11:10:00,206.8,134.0,15.8,0.6992673014594356
2024-01-05 11:20:00,254.9,161.0,19.7,0.6816241941127518
2024-01-05 11:30:00,315.0,217.0,20.3,0.7434266693525953
2024-01-05 11:40:00,268.0,152.0,22.4,0.6120652886822041
2024-01-05 11:50:00,256.4,181.0,18.5,0.7618149843838873
2024-01-05 12:00:00,248.2,181.0,19.0,0.7869837308462073
2024-01-05 12:10:00,,144.0,,
2024-01-05 12:20:00,221.5,166.0,17.8,0.8087667982325619
2024-01-05 12:30:00,241.3,152.0,18.3,0.6797907060374252
2024-01-05 12:40:00,206.1,164.0,18.7,0.8587263964912356
2024-01-05 12:50:00,,190.0,,
2024-01-05 13:00:00,,192.0,,
2024-01-05 13:10:00,,142.0,,
2024-01-05 13:20:00,208.6,123.0,20.3,0.6363261396818444
2024-01-05 13:30:00,176.8,122.0,19.2,0.7446745757454656
2024-01-05 13:40:00,168.9,94.0,19.1,0.6006025346858187
2024-01-05 13:50:01,141.7,72.0,18.4,0.5483421150323056
2024-01-05 14:00:00,,44.0,,
2024-01-05 14:10:00,,31.0,,
2024-01-05 14:20:00,,35.0,,
2024-01-05 14:30:00,55.2,24.0,14.5,0.4692033677540923
2024-01-05 14:40:00,42.6,20.0,15.0,0.5066515238659214
2024-01-05 14:50:00,39.9,24.0,14.9,0.6491234561410001
2024-01-05 15:00:00,55.5,33.0,15.3,0.641667308333975
2024-01-05 15:10:00,54.0,27.0,15.3,0.5395838729172062
2024-01-05 15:20:01,48.5,32.0,15.4,0.7120282034371382
2024-01-05 15:30:00,52.4,21.0,13.9,0.4324908905061577
2024-01-05 15:40:00,36.3,13.0,14.5,0.38647880704813675
2024-01-05 15:50:00,27.8,12.0,13.9,0.4658278039573004
2024-01-05 16:00:00,26.6,12.0,14.1,0.48684259210575
2024-01-05 16:10:00,24.8,10.0,14.3,0.4351482846106502
2024-01-05 16:20:00,23.0,8.0,12.4,0.37536269420327395
2024-01-05 16:30:00,22.4,4.0,13.1,0.1927085260418594
2024-01-05 16:40:00,22.1,4.0,13.8,0.19532447888405655
2024-01-05 16:50:01,20.3,4.0,13.1,0.21264389080481033
2024-01-05 17:00:00,21.7,2.0,12.7,0.09946246505386291
2024-01-05 17:10:00,17.4,0.0,12.6,0.0
2024-01-05 17:20:00,23.1,0.0,13.1,0.0
2024-01-05 17:30:00,9.2,0.0,12.6,0.0
2024-01-05 17:40:00,2.9,0.0,12.0,0.0
2024-01-05 17:50:00,0.6,0.0,11.9,0.0
2024-01-05 18:00:00,0.1,0.0,11.2,0.0
2024-01-05 18:10:00,0.0,0.0,11.3,
2024-01-05 18:20:00,0.0,0.0,11.4,
2024-01-05 18:30:01,0.0,0.0,11.6,
2024-01-05 18:40:00,0.0,0.0,11.7,
2024-01-05 18:50:00,0.0,0.0,11.9,
2024-01-05 19:00:00,0.0,0.0,11.8,
2024-01-05 19:10:00,0.0,0.0,11.7,
2024-01-05 19:20:00,0.0,0.0,11.7,
2024-01-05 19:30:00,0.0,0.0,11.8,
2024-01-05 19:40:00,0.0,0.0,11.8,
2024-01-05 19:50:00,0.0,0.0,11.8,
2024-01-05 20:00:00,0.0,0.0,11.9,
2024-01-05 20:10:01,0.0,0.0,12.0,
2024-01-05 20:20:00,0.0,0.0,12.0,
2024-01-05 20:30:00,0.0,0.0,12.0,
2024-01-05 20:40:00,0.0,0.0,12.0,
2024-01-05 20:50:00,0.0,0.0,11.9,
2024-01-05 21:00:00,0.0,0.0,11.9,
2024-01-05 21:10:00,0.0,0.0,11.8,
2024-01-05 21:20:00,0.0,0.0,11.8,
2024-01-05 21:30:00,0.0,0.0,11.8,
2024-01-05 21:40:00,0.0,0.0,11.8,
2024-01-05 21:50:00,0.0,0.0,11.7,
2024-01-05 22:00:00,0.0,0.0,11.6,
2024-01-05 22:10:00,0.0,0.0,11.6,
2024-01-05 22:20:00,0.0,0.0,11.8,
2024-01-05 22:30:00,0.0,0.0,11.5,
2024-01-05 22:40:00,0.0,0.0,11.0,
2024-01-05 22:50:00,0.0,0.0,10.7,
2024-01-05 23:00:00,0.0,0.0,10.7,
2024-01-05 23:10:00,0.0,0.0,10.8,
2024-01-05 23:20:00,0.0,0.0,10.5,
2024-01-05 23:30:01,0.0,0.0,10.3,
2024-01-05 23:40:00,0.0,0.0,10.1,
2024-01-05 23:50:00,0.0,0.0,10.0,
2024-01-06 00:00:00,0.0,0.0,10.0,
2024-01-06 00:10:00,0.0,0.0,10.0,
2024-01-06 00:20:00,0.0,0.0,9.8,
2024-01-06 00:30:00,0.0,0.0,9.8,
2024-01-06 00:40:00,0.0,0.0,9.7,
2024-01-06 00:50:00,0.0,0.0,9.5,
2024-01-06 01:00:00,0.0,0.0,9.2,
2024-01-06 01:10:00,0.0,0.0,9.2,
2024-01-06 01:20:00,0.0,0.0,9.4,
2024-01-06 01:30:00,0.0,0.0,9.8,
2024-01-06 01:40:00,0.0,0.0,10.3,
2024-01-06 01:50:00,0.0,0.0,10.6,
2024-01-06 02:00:00,0.0,0.0,10.5,
2024-01-06 02:10:00,0.0,0.0,10.2,
2024-01-06 02:20:01,0.0,0.0,10.1,
2024-01-06 02:30:00,0.0,0.0,10.1,
2024-01-06 02:40:00,0.0,0.0,10.2,
2024-01-06 02:50:00,0.0,0.0,10.1,
2024-01-06 03:00:00,0.0,0.0,10.1,
2024-01-06 03:10:00,0.0,0.0,10.2,
2024-01-06 03:20:00,0.0,0.0,10.1,
2024-01-06 03:30:00,0.0,0.0,10.1,
2024-01-06 03:40:00,0.0,0.0,10.2,
2024-01-06 03:50:00,0.0,0.0,10.2,
2024-01-06 04:00:00,0.0,0.0,10.4,
2024-01-06 04:10:00,0.0,0.0,10.4,
2024-01-06 04:20:00,0.0,0.0,10.1,
2024-01-06 04:30:00,0.0,0.0,10.5,
2024-01-06 04:40:00,0.0,0.0,11.3,
2024-01-06 04:50:00,0.0,0.0,11.2,
2024-01-06 05:00:00,0.0,0.0,10.8,
2024-01-06 05:10:00,0.0,0.0,10.7,
2024-01-06 05:20:00,0.0,0.0,11.0,
2024-01-06 05:30:00,0.0,0.0,11.2,
2024-01-06 05:40:00,0.0,0.0,11.3,
2024-01-06 05:50:00,0.0,0.0,11.5,
2024-01-06 06:00:00,0.0,0.0,11.6,
2024-01-06 06:10:00,0.0,0.0,11.7,
2024-01-06 06:20:00,0.0,0.0,11.7,
2024-01-06 06:30:01,0.0,0.0,11.7,
2024-01-06 06:40:00,0.0,0.0,11.6,
2024-01-06 06:50:00,0.0,0.0,11.5,
2024-01-06 07:00:00,0.0,0.0,11.5,
2024-01-06 07:10:00,0.0,0.0,11.5,
2024-01-06 07:20:00,0.0,0.0,11.2,
2024-01-06 07:30:00,0.0,0.0,10.8,
2024-01-06 07:40:00,0.0,0.0,10.5,
2024-01-06 07:50:00,0.0,0.0,10.3,
2024-01-06 08:00:00,0.0,0.0,10.2,
2024-01-06 08:10:00,0.0,0.0,10.7,
2024-01-06 08:20:00,0.0,0.0,11.1,
2024-01-06 08:30:00,0.2,0.0,11.2,0.0
2024-01-06 08:40:00,0.9,0.0,11.1,0.0
2024-01-06 08:50:00,2.4,0.0,11.0,0.0
2024-01-06 09:00:00,5.4,0.0,11.2,0.0
2024-01-06 09:10:00,7.5,0.0,11.5,0.0
2024-01-06 09:20:00,10.0,0.0,11.8,0.0
2024-01-06 09:30:00,12.0,0.0,11.8,0.0
2024-01-06 09:40:00,14.6,0.0,11.9,0.0
2024-01-06 09:50:00,17.7,0.0,12.1,0.0
2024-01-06 10:00:00,23.1,5.0,11.9,0.23358609217195073
2024-01-06 10:10:00,26.7,12.0,13.7,0.48501921161097195
2024-01-06 10:20:00,28.6,20.0,12.2,0.754662759324764
2024-01-06 10:30:00,39.2,27.0,12.6,0.743304314732886
2024-01-06 10:40:00,47.4,31.0,12.8,0.7057848126765145
2024-01-06 10:50:00,48.7,27.0,15.0,0.5983065531320151
2024-01-06 11:00:01,46.1,30.0,13.3,0.7022783595451709
2024-01-06 11:10:00,48.5,26.0,13.3,0.5785229152926747
2024-01-06 11:20:00,43.6,38.0,13.8,0.9405590445345796
2024-01-06 11:30:00,,31.0,,
2024-01-06 11:40:00,42.2,24.0,15.3,0.6137446895740735
2024-01-06 11:50:00,42.2,22.0,14.6,0.562599298776234
2024-01-06 12:00:00,38.7,28.0,12.8,0.7807932011205052
2024-01-06 12:10:00,32.4,16.0,13.9,0.5329223436219321
2024-01-06 12:20:00,32.0,20.0,13.7,0.6744798411465078
2024-01-06 12:30:00,38.7,23.0,14.0,0.6413658437775578
2024-01-06 12:40:00,40.0,37.0,13.4,0.9982301648968316
2024-01-06 12:50:01,68.6,46.0,13.8,0.7236401794224924
2024-01-06 13:00:00,94.3,133.0,14.3,1.5220499490559583
2024-01-06 13:10:00,144.3,124.0,15.9,0.927351354701782
2024-01-06 13:20:00,344.4,184.0,15.7,0.576558842141498
2024-01-06 13:30:00,448.8,159.0,16.1,0.38232547145203116
2024-01-06 13:40:00,,108.0,,
2024-01-06 13:50:00,,135.0,,
2024-01-06 14:00:00,156.8,68.0,18.9,0.4680064203873727
2024-01-06 14:10:00,104.8,50.0,17.0,0.5148701077454259
2024-01-06 14:20:00,85.7,54.0,17.5,0.6799890113775762
2024-01-06 14:30:00,77.9,39.0,17.0,0.5402765351417469
2024-01-06 14:40:00,64.3,43.0,17.9,0.7216829404491406
2024-01-06 14:50:00,62.4,30.0,17.6,0.5188306470357753
2024-01-06 15:00:00,52.9,31.0,15.1,0.6324045391468203
2024-01-06 15:10:00,,29.0,,
2024-01-06 15:20:00,37.2,3.0,14.7,0.08702965692213004
2024-01-06 15:30:00,14.9,2.0,13.5,0.1448547309844849
2024-01-06 15:40:00,9.0,0.0,12.9,0.0
2024-01-06 15:50:00,6.3,0.0,12.4,0.0
2024-01-06 16:00:00,6.3,1.0,13.1,0.1712964675927639
2024-01-06 16:10:00,8.2,0.0,12.8,0.0
2024-01-06 16:20:01,14.9,3.0,12.3,0.21728209647672733
2024-01-06 16:30:00,21.9,14.0,11.5,0.6898789242777067
2024-01-06 16:40:00,29.0,18.0,12.2,0.6698282560351526
2024-01-06 16:50:00,32.0,13.0,13.0,0.43841189674523007
2024-01-06 17:00:00,27.9,16.0,13.4,0.618877560335147
2024-01-06 17:10:00,29.4,20.0,13.2,0.7341277182547025
2024-01-06 17:20:00,,2.0,,
2024-01-06 17:30:00,10.1,2.0,12.1,0.21369658333354705
2024-01-06 17:40:00,8.3,0.0,11.3,0.0
2024-01-06 17:50:00,3.5,0.0,10.6,0.0
2024-01-06 18:00:00,0.6,0.0,10.6,0.0
2024-01-06 18:10:00,0.0,0.0,10.7,
2024-01-06 18:20:00,0.0,0.0,10.5,
2024-01-06 18:30:00,0.0,0.0,10.1,
2024-01-06 18:40:00,0.0,0.0,10.0,
2024-01-06 18:50:00,0.0,0.0,9.9,
2024-01-06 19:00:00,0.0,0.0,9.9,
2024-01-06 19:10:00,0.0,0.0,9.7,
2024-01-06 19:20:00,0.0,0.0,9.2,
2024-01-06 19:30:00,0.0,0.0,8.9,
2024-01-06 19:40:00,0.0,0.0,8.9,
2024-01-06 19:50:00,0.0,0.0,9.0,
2024-01-06 20:00:00,0.0,0.0,9.3,
2024-01-06 20:10:00,0.0,0.0,9.7,
2024-01-06 20:20:00,0.0,0.0,10.0,
2024-01-06 20:30:00,0.0,0.0,10.5,
2024-01-06 20:40:00,0.0,0.0,10.8,
2024-01-06 20:50:00,0.0,0.0,10.7,
2024-01-06 21:00:00,0.0,0.0,10.5,
2024-01-06 21:10:00,0.0,0.0,10.4,
2024-01-06 21:20:00,0.0,0.0,10.4,
2024-01-06 21:30:01,0.0,0.0,10.4,
2024-01-06 21:40:00,0.0,0.0,10.4,
2024-01-06 21:50:00,0.0,0.0,10.2,
2024-01-06 22:00:00,0.0,0.0,10.1,
2024-01-06 22:10:00,0.0,0.0,10.0,
2024-01-06 22:20:00,0.0,0.0,9.9,
2024-01-06 22:30:00,0.0,0.0,9.6,
2024-01-06 22:40:00,0.0,0.0,9.3,
2024-01-06 22:50:00,0.0,0.0,8.9,
2024-01-06 23:00:00,0.0,0.0,8.8,
2024-01-06 23:10:00,0.0,0.0,8.5,
2024-01-06 23:20:00,0.0,0.0,8.0,
2024-01-06 23:30:00,0.0,0.0,7.8,
2024-01-06 23:40:00,0.0,0.0,7.9,
2024-01-06 23:50:00,0.0,0.0,8.1,
2024-01-07 00:00:00,0.0,0.0,8.3,
2024-01-07 00:10:00,0.0,0.0,8.5,
2024-01-07 00:20:00,0.0,0.0,8.6,
2024-01-07 00:30:00,0.0,0.0,8.8,
2024-01-07 00:40:00,0.0,0.0,8.9,
2024-01-07 00:50:00,0.0,0.0,9.1,
2024-01-07 01:00:00,0.0,0.0,9.1,
2024-01-07 01:10:00,0.0,0.0,9.1,
2024-01-07 01:20:00,0.0,0.0,9.2,
2024-01-07 01:30:00,0.0,0.0,9.2,
2024-01-07 01:40:00,0.0,0.0,9.2,
2024-01-07 01:50:00,0.0,0.0,9.2,
2024-01-07 02:00:00,0.0,0.0,9.1,
2024-01-07 02:10:00,0.0,0.0,9.1,
2024-01-07 02:20:00,0.0,0.0,9.1,
2024-01-07 02:30:00,0.0,0.0,9.0,
2024-01-07 02:40:00,0.0,0.0,9.1,
2024-01-07 02:50:00,0.0,0.0,9.3,
2024-01-07 03:00:00,0.0,0.0,9.5,
2024-01-07 03:10:00,0.0,0.0,9.6,
2024-01-07 03:20:00,0.0,0.0,9.8,
2024-01-07 03:30:00,0.0,0.0,9.8,
2024-01-07 03:40:00,0.0,0.0,9.8,
2024-01-07 03:50:01,0.0,0.0,9.9,
2024-01-07 04:00:00,0.0,0.0,10.0,
2024-01-07 04:10:00,0.0,0.0,10.2,
2024-01-07 04:20:00,0.0,0.0,10.3,
2024-01-07 04:30:00,0.0,0.0,10.3,
2024-01-07 04:40:00,0.0,0.0,10.2,
2024-01-07 04:50:00,0.0,0.0,10.1,
2024-01-07 05:00:00,0.0,0.0,10.0,
2024-01-07 05:10:00,0.0,0.0,9.8,
2024-01-07 05:20:00,0.0,0.0,10.0,
2024-01-07 05:30:00,0.0,0.0,10.2,
2024-01-07 05:40:00,0.0,0.0,10.2,
2024-01-07 05:50:00,0.0,0.0,10.2,
2024-01-07 06:00:00,0.0,0.0,10.2,
2024-01-07 06:10:00,0.0,0.0,10.1,
2024-01-07 06:20:00,0.0,0.0,10.0,
2024-01-07 06:30:00,0.0,0.0,10.1,
2024-01-07 06:40:00,0.0,0.0,10.2,
2024-01-07 06:50:00,0.0,0.0,10.3,
2024-01-07 07:00:00,0.0,0.0,10.0,
2024-01-07 07:10:00,0.0,0.0,9.5,
2024-01-07 07:20:00,0.0,0.0,9.6,
2024-01-07 07:30:00,0.0,0.0,9.5,
2024-01-07 07:40:00,0.0,0.0,9.6,
2024-01-07 07:50:00,0.0,0.0,9.6,
2024-01-07 08:00:01,0.0,0.0,9.4,
2024-01-07 08:10:00,0.1,0.0,9.4,0.0
2024-01-07 08:20:00,0.9,0.0,9.5,0.0
2024-01-07 08:30:00,2.1,0.0,9.6,0.0
2024-01-07 08:40:00,3.5,0.0,9.7,0.0
2024-01-07 08:50:00,4.6,0.0,9.9,0.0
2024-01-07 09:00:00,6.3,0.0,10.0,0.0
2024-01-07 09:10:00,6.6,0.0,10.2,0.0
2024-01-07 09:20:00,7.2,0.0,10.3,0.0
2024-01-07 09:30:00,10.2,0.0,10.4,0.0
2024-01-07 09:40:00,18.8,0.0,10.6,0.0
2024-01-07 09:50:00,26.2,12.0,10.5,0.4942753034356088
2024-01-07 10:00:00,27.5,18.0,11.3,0.7063643427279791
2024-01-07 10:10:00,43.4,29.0,9.7,0.721102871640506
2024-01-07 10:20:00,54.6,47.0,11.4,0.9289539204069118
2024-01-07 10:30:00,77.8,50.0,12.1,0.6935525358832986
2024-01-07 10:40:00,94.9,70.0,11.7,0.7960141433973538
2024-01-07 10:50:00,104.2,68.0,12.4,0.7042553427710178
2024-01-07 11:00:00,108.1,100.0,14.9,0.9983050377746647
2024-01-07 11:10:00,135.4,86.0,16.6,0.6854388932183122
2024-01-07 11:20:00,,135.0,,
2024-01-07 11:30:00,199.5,187.0,17.6,1.0115507191530584
2024-01-07 11:40:00,,288.0,,
2024-01-07 11:50:01,606.4,175.0,24.9,0.3114352828512899
2024-01-07 12:00:00,,157.0,,
2024-01-07 12:10:00,253.4,161.0,21.3,0.6856590650329141
2024-01-07 12:20:00,228.7,147.0,19.6,0.6936495786517649
2024-01-07 12:30:00,206.6,152.0,22.8,0.7939665893844662
2024-01-07 12:40:00,,345.0,,
2024-01-07 12:50:00,324.2,202.0,24.8,0.6723993974662287
2024-01-07 13:00:00,252.1,142.0,22.7,0.6078612451744807
2024-01-07 13:10:00,192.6,113.0,21.3,0.6331565694667114
2024-01-07 13:20:01,150.5,86.0,19.8,0.61666728333395
2024-01-07 13:30:00,137.5,85.0,18.8,0.6671218792430913
2024-01-07 13:40:00,130.4,91.0,18.5,0.7531001907280026
2024-01-07 13:50:00,,80.0,,
2024-01-07 14:00:00,,61.0,,
2024-01-07 14:10:00,88.3,56.0,14.5,0.684409895432923
2024-01-07 14:20:00,85.4,86.0,15.1,1.086749720629502
2024-01-07 14:30:00,132.6,75.0,16.0,0.6103889965126769
2024-01-07 14:40:00,99.5,60.0,13.4,0.6507544195986407
2024-01-07 14:50:00,,48.0,,
2024-01-07 15:00:00,71.4,29.0,13.6,0.438317431781484
2024-01-07 15:10:01,46.7,32.0,13.4,0.7394725453255074
2024-01-07 15:20:00,,29.0,,
2024-01-07 15:30:00,49.5,27.0,11.9,0.5886369522733159
2024-01-07 15:40:00,44.5,24.0,10.8,0.5820230539331663
2024-01-07 15:50:00,44.5,30.0,10.7,0.7275288174164579
2024-01-07 16:00:00,45.8,22.0,9.3,0.518377519833124
2024-01-07 16:10:01,43.0,30.0,9.5,0.7529077296519157
2024-01-07 16:20:00,50.1,27.0,11.9,0.5815874079347133
2024-01-07 16:30:00,53.8,38.0,10.4,0.7622374412956818
2024-01-07 16:40:00,56.9,28.0,10.3,0.5310491543649131
2024-01-07 16:50:00,42.6,18.0,9.8,0.45598637147932924
2024-01-07 17:00:00,30.4,13.0,9.1,0.46148620710024224
2024-01-07 17:10:00,25.1,13.0,10.4,0.5589315018265881
2024-01-07 17:20:00,21.4,5.0,11.0,0.2521419966902833
2024-01-07 17:30:00,9.9,0.0,10.1,0.0
2024-01-07 17:40:00,3.6,0.0,10.6,0.0
2024-01-07 17:50:00,1.0,0.0,10.1,0.0
2024-01-07 18:00:00,0.2,0.0,10.3,0.0
2024-01-07 18:10:00,0.0,0.0,10.3,
2024-01-07 18:20:00,0.0,0.0,10.1,
2024-01-07 18:30:00,0.0,0.0,10.2,
2024-01-07 18:40:00,0.0,0.0,9.6,
2024-01-07 18:50:00,0.0,0.0,9.0,
2024-01-07 19:00:00,0.0,0.0,8.7,
2024-01-07 19:10:00,0.0,0.0,8.7,
2024-01-07 19:20:00,0.0,0.0,8.6,
2024-01-07 19:30:00,0.0,0.0,8.6,
2024-01-07 19:40:00,0.0,0.0,8.5,
2024-01-07 19:50:00,0.0,0.0,8.5,
2024-01-07 20:00:00,0.0,0.0,8.5,
