t,Q,P,Bar,Eta,PST,PPAR
2024-01-08 15:30:00,0.0902874525,187.16090000000003,26.9075375,0.7988316810108937,136.2759,50.885000000000005
2024-01-08 16:30:00,0.090858345,188.529775,26.912538750000003,0.7993798027033353,137.526025,51.00375
2024-01-08 17:30:00,0.08948967249999999,185.72075,26.9270675,0.7993317741182092,134.894875,50.825875
2024-01-08 18:30:00,0.0674581225,135.5369825,27.50472875,0.7093880468079983,83.2621075,52.274875
2024-01-08 19:30:00,0.0743475775,154.32923250000002,27.51551625,0.7726383577223365,101.2178575,53.111375
2024-01-08 20:30:00,0.09465584749999999,194.20355,26.745345,0.7942779448395499,143.558175,50.645375
2024-01-08 21:30:00,0.0931283275,191.31445,26.90711,0.7911588318387272,140.28269999999998,51.03175
2024-01-08 22:30:00,0.091693675,188.623775,26.81959875,0.7931762239706925,138.16215,50.461625
2024-01-08 23:30:00,0.0916754475,188.6406,26.873235,0.7928450130503525,137.8201,50.8205
2024-01-09 00:30:00,0.09290799250000001,190.6936,26.80711875,0.7908526499132162,140.010475,50.683125
2024-01-09 01:30:00,0.09093664250000001,187.31885,26.87413875,0.7928575336784925,136.468725,50.850125
2024-01-09 02:30:00,0.09161630750000001,189.1064,26.88459875,0.7956541075153436,138.24715,50.85925
2024-01-09 03:30:00,0.0917983425,189.903825,26.871426250000003,0.7988141688420152,139.10945,50.794375
2024-01-09 04:30:00,0.0917799475,190.493,26.87119375,0.7994318027499154,139.34875,51.14425
2024-01-09 05:30:00,0.09168628,189.8991,26.87847125,0.7981656003545254,138.77635,51.12275
2024-01-09 06:30:00,0.09126799499999999,188.8356,26.90004375,0.7984657448389301,138.17185,50.66375
2024-01-09 07:30:00,0.07592376199999999,154.43720399999998,27.1039775,0.6837717315634737,103.67145399999998,50.76575
2024-01-09 08:30:00,0.070111565,145.11269,27.69706375,0.7693608628951213,91.339315,53.773375
2024-01-09 09:30:00,0.09605592,196.0049,26.656725,0.7933953614159405,146.05465,49.95025
2024-01-09 10:30:00,0.0945320025,193.965125,26.806675,0.7925734733499407,143.555625,50.4095
2024-01-09 11:30:00,0.0925283525,190.182275,26.78620125,0.7937405906790125,139.9444,50.237875
2024-01-09 12:30:00,0.095158185,193.56165,26.75784,0.7857028982691228,143.1839,50.37775
2024-01-09 13:30:00,0.09316057000000001,191.4258,26.79552,0.7925666262233506,140.96455,50.46125000000001
2024-01-09 14:30:00,0.093939045,191.0998,26.80372,0.7824879393279596,140.5448,50.555
2024-01-09 15:30:00,0.0931808575,191.0926,26.814845,0.7904202732417951,140.464225,50.628375000000005
2024-01-09 16:30:00,0.0944221725,192.977125,26.7925875,0.7876495076938903,142.38299999999998,50.594125
2024-01-09 17:30:00,0.09420539,192.237925,26.774865,0.7865216846631462,141.735925,50.502
2024-01-09 18:30:00,0.09370260500000001,191.35405,26.80120625,0.7859925882259104,140.887675,50.466375
2024-01-09 19:30:00,0.0927146425,190.690175,26.8052975,0.7939970518518734,140.1343,50.555875
2024-01-09 20:30:00,0.0865895875,176.7817375,26.89795125,0.7795639843414269,126.0179875,50.76375
2024-01-09 21:30:00,0.06636256,137.7943275,27.80951375,0.764934560820741,83.2129525,54.581375
2024-01-09 22:30:00,0.09604552250000001,197.365775,26.8519325,0.7946633600683848,145.959025,51.40675
2024-01-09 23:30:00,0.0912534625,187.72465,26.7602775,0.7931402165222606,137.338275,50.386375
2024-01-10 00:30:00,0.0948331775,193.9506,26.71283125,0.7894382732492043,143.41335,50.53725000000001
2024-01-10 01:30:00,0.0931655225,191.555225,26.810762500000003,0.7927984017415619,140.7281,50.82712500000001
2024-01-10 02:30:00,0.09489175500000001,193.9772,26.72305875,0.7900433143123731,143.691575,50.285625
2024-01-10 03:30:00,0.09270851999999999,190.382225,26.800523750000004,0.7930344649796199,139.983225,50.399
2024-01-10 04:30:00,0.093861305,192.672475,26.811680000000003,0.7923024953314445,142.077975,50.5945
2024-01-10 05:30:00,0.09333383499999999,191.61205,26.79644,0.7926745029949239,141.27155,50.3405
2024-01-10 06:30:00,0.09291958,190.957375,26.803255,0.7925796555152846,140.438,50.519375
2024-01-10 07:30:00,0.09337187,190.975425,26.817345000000003,0.789220567741492,140.72155,50.253875
2024-01-10 08:30:00,0.0929276075,190.935875,26.80825625,0.7924728549250659,140.315,50.620875
2024-01-10 09:30:00,0.0934390625,191.406525,26.80780875,0.7894946131389974,140.7774,50.629125
2024-01-10 10:30:00,0.058818867500000004,117.575245,27.77783375,0.7116032993628287,64.169495,53.40575
2024-01-10 11:30:00,0.0896716,185.9339,27.0570675,0.7967635330248122,134.15115,51.78275
2024-01-10 12:30:00,0.095467995,195.580025,26.73351625,0.7915796672388123,145.048025,50.532
2024-01-10 13:30:00,0.09345337499999999,190.5887,26.79578125,0.7866789224366604,139.73645,50.85225
2024-01-10 14:30:00,0.094297345,192.823225,26.78030125,0.7872653758834739,142.30185,50.52137499999999
2024-01-10 15:30:00,0.092933175,190.96365,26.808715,0.7921066716935643,140.140775,50.822875
2024-01-10 16:30:00,0.09466311000000001,193.829675,26.7900975,0.7888886712123337,142.9693,50.860375
2024-01-10 17:30:00,0.0941172325,191.96400000000003,26.75963375,0.7856617122442258,141.41000000000005,50.554
2024-01-10 18:30:00,0.0929857925,191.1506,26.7943925,0.7924971965901176,140.54697499999995,50.603625
2024-01-10 19:30:00,0.09406453249999999,192.1823,26.77259,0.7865771518843533,141.51555,50.66675
2024-01-10 20:30:00,0.09254019250000001,191.733575,26.8241575,0.7998036709061648,140.896825,50.83675
2024-01-10 21:30:00,0.09364343750000001,191.775,26.796671250000003,0.7888503441852399,141.09699999999998,50.678
2024-01-10 22:30:00,0.09280018250000001,192.229075,26.8173475,0.799872697825887,141.39419999999998,50.834875
2024-01-10 23:30:00,0.0645078375,134.635807,27.46271625,inf,81.994932,52.640875
2024-01-11 00:30:00,0.08021262250000001,165.028155,27.22764,0.7768070317407253,112.963905,52.06425
2024-01-11 01:30:00,0.09496283,194.564125,26.80511125,0.791031965227284,143.485375,51.07875
2024-01-11 02:30:00,0.09284233,190.660775,26.79733875,0.7923391127472892,140.147775,50.513
2024-01-11 03:30:00,0.09512075249999999,194.4794,26.772375,0.7888408215714444,143.838275,50.641125
2024-01-11 04:30:00,0.09268040000000002,190.043775,26.7714375,0.7911683636072758,139.609275,50.4345
2024-01-11 05:30:00,0.094496685,193.093375,26.7521675,0.789724797443376,142.475,50.618375
2024-01-11 06:30:00,0.0930371,191.16275,26.7734775,0.7929306409091853,140.73812500000005,50.424625
2024-01-11 07:30:00,0.09190053500000002,189.536075,26.84392125,0.7947386939592903,138.769825,50.76625
2024-01-11 08:30:00,0.0942251225,192.6118,26.7980425,0.7878768025985736,141.98267499999997,50.629125
2024-01-11 09:30:00,0.0927470875,190.358575,26.78985125,0.7923220949278911,139.924825,50.43375
2024-01-11 10:30:00,0.09235829499999999,191.125275,26.81506875,0.7991676844955423,140.407025,50.718250000000005
2024-01-11 11:30:00,0.093605685,192.242475,26.78076625,0.7923662465460339,141.641725,50.600750000000005
2024-01-11 12:30:00,0.07324041125000001,150.3438225,27.3382425,0.7003213110737652,98.1570725,52.18675
2024-01-11 13:30:00,0.0783819,161.99945000000002,27.38896125,0.7845277174732254,109.2352,52.76425
2024-01-11 14:30:00,0.091757295,188.34195,26.765733750000003,0.7919396798447661,138.08195,50.260000000000005
2024-01-11 15:30:00,0.0952438075,194.681225,26.733968750000003,0.7891524967597949,144.072975,50.60825
2024-01-11 16:30:00,0.0929342925,191.7232,26.8327975,0.7950435907989618,140.82945,50.89375
2024-01-11 17:30:00,0.0946736075,193.310625,26.77055125,0.7873226464505791,142.709,50.601625
2024-01-11 18:30:00,0.09373618249999999,192.130075,26.77713,0.7913495114151601,141.73082499999998,50.39925
2024-01-11 19:30:00,0.09332001499999999,191.959375,26.80643375,0.7934305189822806,141.47025,50.489125
2024-01-11 20:30:00,0.0924930375,191.028625,26.814615000000003,0.7973843868008855,140.361625,50.667
2024-01-11 21:30:00,0.0932727725,191.445425,26.79211875,0.79109777363286,140.8878,50.557625
2024-01-11 22:30:00,0.0939400425,192.08185,26.79100125,0.7877480201751298,141.4031,50.67875000000001
2024-01-11 23:30:00,0.0939987125,192.33045,26.805313750000003,0.7878764452459847,141.6567,50.67375
2024-01-12 00:30:00,0.0938519525,192.024875,26.81462625,0.7872183762795026,141.3035,50.721375
2024-01-12 01:30:00,0.07772557125,158.21561624999998,27.16558125,0.6804386715851718,106.74061625,51.475
2024-01-12 02:30:00,0.0736838875,153.878975,27.57344625,0.786455880665761,100.290725,53.58825
2024-01-12 03:30:00,0.09633841,197.098,26.680365,0.794789879353596,147.000625,50.097375
2024-01-12 04:30:00,0.0956503725,196.251525,26.813745000000004,0.7920071153650887,145.2564,50.995125
2024-01-12 05:30:00,0.0930341775,190.732825,26.78213,0.7914880494185506,140.17194999999998,50.560875
2024-01-12 06:30:00,0.09496127,194.271575,26.7839675,0.7896499977258264,143.665075,50.6065
2024-01-12 07:30:00,0.09453871,192.90455000000003,26.766005000000003,0.7875332228393491,142.519425,50.385125
